commodity,date,qty
Powder,8/28/2017,0
Tobacco,8/28/2017,0
BreadCrumb,8/28/2017,0
Tobacco,8/29/2017,0
Supplement,8/29/2017,0
Powder,8/29/2017,0
Nut,8/29/2017,278.772
Dip,8/29/2017,0
Instant,8/29/2017,0
Default,8/29/2017,0
Candy,8/29/2017,0
BreadCrumb,8/29/2017,0
Not Available,8/29/2017,0
Tobacco,8/30/2017,0
Supplement,8/30/2017,0
Powder,8/30/2017,36.72
Not Available,8/30/2017,0
Nut,8/30/2017,431.964
Dip,8/30/2017,0
Default,8/30/2017,0
Candy,8/30/2017,0
BreadCrumb,8/30/2017,0
Instant,8/30/2017,0
Supplement,8/31/2017,0
Powder,8/31/2017,0
Nut,8/31/2017,905.962
Tobacco,8/31/2017,0
Dip,8/31/2017,0
Default,8/31/2017,0
Candy,8/31/2017,0
BreadCrumb,8/31/2017,0
Not Available,8/31/2017,0
Instant,8/31/2017,0
BreadCrumb,9/1/2017,0
Candy,9/1/2017,0
Default,9/1/2017,0
Dip,9/1/2017,0
Instant,9/1/2017,0
Not Available,9/1/2017,0
Nut,9/1/2017,123.396
Powder,9/1/2017,0
Supplement,9/1/2017,0
Tobacco,9/1/2017,0
Instant,9/2/2017,0
Powder,9/2/2017,0
Tobacco,9/2/2017,0
Supplement,9/2/2017,0
BreadCrumb,9/2/2017,0
Nut,9/2/2017,387.348
Default,9/2/2017,0
Candy,9/2/2017,0
Dip,9/2/2017,0
Not Available,9/2/2017,0
Tobacco,9/3/2017,0
Supplement,9/3/2017,0
Nut,9/3/2017,0
Powder,9/3/2017,0
Instant,9/3/2017,0
Dip,9/3/2017,0
Default,9/3/2017,0
Candy,9/3/2017,0
BreadCrumb,9/3/2017,0
Not Available,9/3/2017,0
Powder,9/4/2017,0
Tobacco,9/4/2017,0
Nut,9/4/2017,0
Supplement,9/4/2017,0
Instant,9/4/2017,0
BreadCrumb,9/4/2017,0
Candy,9/4/2017,0
Not Available,9/4/2017,0
Dip,9/4/2017,0
Default,9/4/2017,0
Tobacco,9/5/2017,0
Supplement,9/5/2017,0
Nut,9/5/2017,2889.864
Powder,9/5/2017,0
Dip,9/5/2017,0
Default,9/5/2017,0
Candy,9/5/2017,0
BreadCrumb,9/5/2017,0
Instant,9/5/2017,0
Not Available,9/5/2017,0
Instant,9/6/2017,0
BreadCrumb,9/6/2017,0
Candy,9/6/2017,0
Default,9/6/2017,0
Dip,9/6/2017,0
Not Available,9/6/2017,0
Powder,9/6/2017,0
Supplement,9/6/2017,0
Tobacco,9/6/2017,0
Nut,9/6/2017,585.46
Tobacco,9/7/2017,0
Supplement,9/7/2017,0
Powder,9/7/2017,0
Nut,9/7/2017,765.948
Default,9/7/2017,0
Instant,9/7/2017,0
Dip,9/7/2017,0
Candy,9/7/2017,0
Not Available,9/7/2017,0
BreadCrumb,9/7/2017,0
Supplement,9/8/2017,57.024
Powder,9/8/2017,0
Nut,9/8/2017,2315.216
Tobacco,9/8/2017,0
Instant,9/8/2017,0
Dip,9/8/2017,0
Default,9/8/2017,0
Candy,9/8/2017,0
Not Available,9/8/2017,0
BreadCrumb,9/8/2017,155.68
Tobacco,9/9/2017,0
Powder,9/9/2017,0
Nut,9/9/2017,303.888
Supplement,9/9/2017,0
Instant,9/9/2017,0
Default,9/9/2017,0
Candy,9/9/2017,0
BreadCrumb,9/9/2017,0
Not Available,9/9/2017,0
Dip,9/9/2017,0
BreadCrumb,9/10/2017,0
Candy,9/10/2017,0
Default,9/10/2017,0
Instant,9/10/2017,0
Not Available,9/10/2017,0
Nut,9/10/2017,177.84
Powder,9/10/2017,0
Supplement,9/10/2017,0
Tobacco,9/10/2017,0
Dip,9/10/2017,0
Nut,9/11/2017,2180.952
BreadCrumb,9/11/2017,0
Default,9/11/2017,0
Dip,9/11/2017,0
Instant,9/11/2017,0
Candy,9/11/2017,0
Powder,9/11/2017,0
Supplement,9/11/2017,53.136
Tobacco,9/11/2017,0
Not Available,9/11/2017,0
Default,9/12/2017,0
Tobacco,9/12/2017,0
Dip,9/12/2017,0
Instant,9/12/2017,0
Not Available,9/12/2017,0
Nut,9/12/2017,597.792
Powder,9/12/2017,0
Supplement,9/12/2017,11.232
BreadCrumb,9/12/2017,0
Candy,9/12/2017,0
Powder,9/13/2017,135.73
Tobacco,9/13/2017,0
Nut,9/13/2017,1082.216
Not Available,9/13/2017,0
Instant,9/13/2017,0
Supplement,9/13/2017,0
Default,9/13/2017,0
Candy,9/13/2017,0
BreadCrumb,9/13/2017,166.32
Dip,9/13/2017,0
Not Available,9/14/2017,0
BreadCrumb,9/14/2017,0
Candy,9/14/2017,0
Default,9/14/2017,0
Dip,9/14/2017,0
Instant,9/14/2017,0
Nut,9/14/2017,470.496
Powder,9/14/2017,0
Supplement,9/14/2017,35.568
Tobacco,9/14/2017,0
BreadCrumb,9/15/2017,0
Candy,9/15/2017,0
Default,9/15/2017,0
Dip,9/15/2017,0
Instant,9/15/2017,0
Not Available,9/15/2017,0
Nut,9/15/2017,2223.364
Powder,9/15/2017,0
Supplement,9/15/2017,0
Tobacco,9/15/2017,0
Tobacco,9/16/2017,0
Supplement,9/16/2017,0
Not Available,9/16/2017,0
Nut,9/16/2017,604.328
Powder,9/16/2017,0
Candy,9/16/2017,0
Default,9/16/2017,0
Dip,9/16/2017,0
BreadCrumb,9/16/2017,0
Instant,9/16/2017,0
BreadCrumb,9/17/2017,0
Candy,9/17/2017,0
Default,9/17/2017,0
Dip,9/17/2017,0
Instant,9/17/2017,0
Nut,9/17/2017,655.076
Powder,9/17/2017,0
Supplement,9/17/2017,0
Tobacco,9/17/2017,0
Not Available,9/17/2017,0
BreadCrumb,9/18/2017,0
Candy,9/18/2017,0
Default,9/18/2017,0
Powder,9/18/2017,0
Instant,9/18/2017,0
Dip,9/18/2017,0
Not Available,9/18/2017,0
Nut,9/18/2017,2393.372
Tobacco,9/18/2017,0
Supplement,9/18/2017,30.24
Candy,9/19/2017,0
Default,9/19/2017,0
Dip,9/19/2017,0
Instant,9/19/2017,0
Not Available,9/19/2017,0
Nut,9/19/2017,490.404
Powder,9/19/2017,0
Supplement,9/19/2017,0
Tobacco,9/19/2017,0
BreadCrumb,9/19/2017,0
Tobacco,9/20/2017,0
Supplement,9/20/2017,0
Powder,9/20/2017,0
Nut,9/20/2017,196.56
Dip,9/20/2017,0
Instant,9/20/2017,0
Default,9/20/2017,0
BreadCrumb,9/20/2017,0
Not Available,9/20/2017,0
Candy,9/20/2017,0
Instant,9/21/2017,0
BreadCrumb,9/21/2017,0
Candy,9/21/2017,0
Default,9/21/2017,0
Dip,9/21/2017,0
Nut,9/21/2017,478.14
Powder,9/21/2017,0
Supplement,9/21/2017,34.848
Tobacco,9/21/2017,0
Not Available,9/21/2017,0
Tobacco,9/22/2017,0
Supplement,9/22/2017,0
Powder,9/22/2017,57.024
Nut,9/22/2017,2065.872
Not Available,9/22/2017,0
Instant,9/22/2017,0
Dip,9/22/2017,0
Default,9/22/2017,0
Candy,9/22/2017,0
BreadCrumb,9/22/2017,0
Tobacco,9/23/2017,0
Supplement,9/23/2017,0
Powder,9/23/2017,0
Nut,9/23/2017,470.652
Candy,9/23/2017,0
Instant,9/23/2017,0
Dip,9/23/2017,0
Default,9/23/2017,0
BreadCrumb,9/23/2017,0
Not Available,9/23/2017,0
BreadCrumb,9/24/2017,0
Candy,9/24/2017,0
Default,9/24/2017,0
Dip,9/24/2017,0
Instant,9/24/2017,0
Not Available,9/24/2017,0
Powder,9/24/2017,0
Supplement,9/24/2017,0
Tobacco,9/24/2017,0
Nut,9/24/2017,236.184
Tobacco,9/25/2017,0
Supplement,9/25/2017,0
Powder,9/25/2017,22.608
Not Available,9/25/2017,0
Nut,9/25/2017,661.284
Dip,9/25/2017,0
Default,9/25/2017,0
Candy,9/25/2017,0
BreadCrumb,9/25/2017,0
Instant,9/25/2017,0
Powder,9/26/2017,116.25
Tobacco,9/26/2017,0
Supplement,9/26/2017,0
Nut,9/26/2017,516.248
Candy,9/26/2017,0
Instant,9/26/2017,0
Dip,9/26/2017,0
Default,9/26/2017,0
BreadCrumb,9/26/2017,84.28
Not Available,9/26/2017,0
Nut,9/27/2017,2266.42
Tobacco,9/27/2017,0
Powder,9/27/2017,0
Not Available,9/27/2017,0
Supplement,9/27/2017,0
Dip,9/27/2017,0
Default,9/27/2017,0
Candy,9/27/2017,0
BreadCrumb,9/27/2017,0
Instant,9/27/2017,0
Tobacco,9/28/2017,0
Supplement,9/28/2017,0
Powder,9/28/2017,0
Nut,9/28/2017,367.224
Not Available,9/28/2017,0
Instant,9/28/2017,0
Dip,9/28/2017,0
Default,9/28/2017,0
Candy,9/28/2017,0
BreadCrumb,9/28/2017,0
Tobacco,9/29/2017,0
Supplement,9/29/2017,0
Powder,9/29/2017,44.064
Nut,9/29/2017,548.816
Dip,9/29/2017,0
Instant,9/29/2017,0
Default,9/29/2017,0
BreadCrumb,9/29/2017,0
Not Available,9/29/2017,0
Candy,9/29/2017,0
BreadCrumb,9/30/2017,0
Candy,9/30/2017,0
Default,9/30/2017,0
Dip,9/30/2017,0
Instant,9/30/2017,0
Not Available,9/30/2017,0
Nut,9/30/2017,650.036
Powder,9/30/2017,0
Tobacco,9/30/2017,0
Supplement,9/30/2017,0
Candy,10/1/2017,0
Tobacco,10/1/2017,0
Supplement,10/1/2017,0
Powder,10/1/2017,0
Nut,10/1/2017,0
BreadCrumb,10/1/2017,0
Instant,10/1/2017,0
Dip,10/1/2017,0
Default,10/1/2017,0
Not Available,10/1/2017,0
Candy,10/2/2017,0
Default,10/2/2017,0
Dip,10/2/2017,0
Instant,10/2/2017,0
Not Available,10/2/2017,0
BreadCrumb,10/2/2017,0
Nut,10/2/2017,2715.336
Powder,10/2/2017,0
Tobacco,10/2/2017,0
Supplement,10/2/2017,61.776
BreadCrumb,10/3/2017,0
Default,10/3/2017,0
Instant,10/3/2017,0
Not Available,10/3/2017,0
Nut,10/3/2017,1110.716
Powder,10/3/2017,0
Tobacco,10/3/2017,0
Candy,10/3/2017,0
Dip,10/3/2017,0
Supplement,10/3/2017,53.856
BreadCrumb,10/4/2017,0
Candy,10/4/2017,0
Default,10/4/2017,0
Dip,10/4/2017,0
Instant,10/4/2017,0
Not Available,10/4/2017,0
Nut,10/4/2017,654.672
Powder,10/4/2017,0
Supplement,10/4/2017,0
Tobacco,10/4/2017,0
Dip,10/5/2017,0
BreadCrumb,10/5/2017,166.32
Candy,10/5/2017,0
Default,10/5/2017,0
Instant,10/5/2017,0
Nut,10/5/2017,458.952
Not Available,10/5/2017,0
Supplement,10/5/2017,52.416
Tobacco,10/5/2017,0
Powder,10/5/2017,0
Tobacco,10/6/2017,0
Supplement,10/6/2017,57.024
Powder,10/6/2017,0
Not Available,10/6/2017,0
Instant,10/6/2017,0
Nut,10/6/2017,2545.62
Default,10/6/2017,0
Candy,10/6/2017,0
BreadCrumb,10/6/2017,0
Dip,10/6/2017,0
Not Available,10/7/2017,0
Powder,10/7/2017,0
BreadCrumb,10/7/2017,0
Candy,10/7/2017,0
Default,10/7/2017,0
Nut,10/7/2017,302.016
Dip,10/7/2017,0
Supplement,10/7/2017,0
Instant,10/7/2017,0
Tobacco,10/7/2017,0
Powder,10/8/2017,0
Tobacco,10/8/2017,0
Supplement,10/8/2017,0
Nut,10/8/2017,0
Not Available,10/8/2017,0
Instant,10/8/2017,0
Dip,10/8/2017,0
Default,10/8/2017,0
Candy,10/8/2017,0
BreadCrumb,10/8/2017,0
Tobacco,10/9/2017,0
Supplement,10/9/2017,0
Powder,10/9/2017,0
Nut,10/9/2017,722.13
BreadCrumb,10/9/2017,0
Instant,10/9/2017,0
Dip,10/9/2017,0
Default,10/9/2017,0
Not Available,10/9/2017,0
Candy,10/9/2017,0
Tobacco,10/10/2017,0
Supplement,10/10/2017,0
Powder,10/10/2017,0
Nut,10/10/2017,463.164
Instant,10/10/2017,0
Dip,10/10/2017,0
Default,10/10/2017,0
Candy,10/10/2017,0
BreadCrumb,10/10/2017,0
Not Available,10/10/2017,0
Tobacco,10/11/2017,0
Supplement,10/11/2017,0
Nut,10/11/2017,265.044
Powder,10/11/2017,0
Instant,10/11/2017,0
Dip,10/11/2017,0
Candy,10/11/2017,0
BreadCrumb,10/11/2017,0
Not Available,10/11/2017,0
Default,10/11/2017,0
BreadCrumb,10/12/2017,0
Candy,10/12/2017,0
Default,10/12/2017,0
Dip,10/12/2017,0
Instant,10/12/2017,0
Not Available,10/12/2017,0
Powder,10/12/2017,0
Nut,10/12/2017,495.032
Supplement,10/12/2017,0
Tobacco,10/12/2017,0
Tobacco,10/13/2017,0
Powder,10/13/2017,0
Nut,10/13/2017,1901.916
Not Available,10/13/2017,0
Instant,10/13/2017,0
Dip,10/13/2017,0
Default,10/13/2017,0
Candy,10/13/2017,0
BreadCrumb,10/13/2017,0
Supplement,10/13/2017,28.944
Not Available,10/14/2017,0
Tobacco,10/14/2017,0
Supplement,10/14/2017,0
Powder,10/14/2017,0
Nut,10/14/2017,340.704
Instant,10/14/2017,0
Dip,10/14/2017,0
BreadCrumb,10/14/2017,0
Candy,10/14/2017,0
Default,10/14/2017,0
Tobacco,10/15/2017,0
Supplement,10/15/2017,0
Powder,10/15/2017,0
Candy,10/15/2017,0
Default,10/15/2017,0
Dip,10/15/2017,0
Instant,10/15/2017,0
Not Available,10/15/2017,0
Nut,10/15/2017,0
BreadCrumb,10/15/2017,0
Tobacco,10/16/2017,106.164
BreadCrumb,10/16/2017,0
Candy,10/16/2017,0
Default,10/16/2017,0
Dip,10/16/2017,0
Instant,10/16/2017,0
Not Available,10/16/2017,0
Powder,10/16/2017,0
Supplement,10/16/2017,0
Nut,10/16/2017,577.512
Candy,10/17/2017,0
Dip,10/17/2017,0
Instant,10/17/2017,0
Not Available,10/17/2017,0
Nut,10/17/2017,438.984
Powder,10/17/2017,47.952
Supplement,10/17/2017,0
Tobacco,10/17/2017,0
Default,10/17/2017,0
BreadCrumb,10/17/2017,0
Default,10/18/2017,0
Instant,10/18/2017,0
Not Available,10/18/2017,0
Nut,10/18/2017,2273.44
Powder,10/18/2017,0
Supplement,10/18/2017,0
Tobacco,10/18/2017,0
Candy,10/18/2017,0
BreadCrumb,10/18/2017,0
Dip,10/18/2017,0
Tobacco,10/19/2017,0
Supplement,10/19/2017,0
Powder,10/19/2017,0
Nut,10/19/2017,488.592
Not Available,10/19/2017,0
Instant,10/19/2017,0
Dip,10/19/2017,0
Default,10/19/2017,0
Candy,10/19/2017,0
BreadCrumb,10/19/2017,0
Nut,10/20/2017,814.512
Default,10/20/2017,0
Candy,10/20/2017,0
BreadCrumb,10/20/2017,0
Not Available,10/20/2017,0
Powder,10/20/2017,46.512
Instant,10/20/2017,0
Tobacco,10/20/2017,0
Supplement,10/20/2017,137.12
Dip,10/20/2017,0
Default,10/21/2017,0
BreadCrumb,10/21/2017,0
Tobacco,10/21/2017,0
Dip,10/21/2017,0
Powder,10/21/2017,0
Candy,10/21/2017,0
Instant,10/21/2017,0
Not Available,10/21/2017,0
Nut,10/21/2017,552.836
Supplement,10/21/2017,0
Candy,10/22/2017,0
Default,10/22/2017,0
Dip,10/22/2017,0
Instant,10/22/2017,0
Not Available,10/22/2017,0
Nut,10/22/2017,0
Powder,10/22/2017,0
Supplement,10/22/2017,0
Tobacco,10/22/2017,0
BreadCrumb,10/22/2017,0
Not Available,10/23/2017,0
Dip,10/23/2017,0
Default,10/23/2017,0
Candy,10/23/2017,0
BreadCrumb,10/23/2017,0
Instant,10/23/2017,0
Powder,10/23/2017,0
Supplement,10/23/2017,0
Tobacco,10/23/2017,0
Nut,10/23/2017,2571.9
Tobacco,10/24/2017,0
Powder,10/24/2017,0
Nut,10/24/2017,813.132
Not Available,10/24/2017,0
Supplement,10/24/2017,0
Dip,10/24/2017,0
Default,10/24/2017,0
Candy,10/24/2017,0
BreadCrumb,10/24/2017,0
Instant,10/24/2017,0
BreadCrumb,10/25/2017,0
Candy,10/25/2017,0
Default,10/25/2017,0
Dip,10/25/2017,0
Not Available,10/25/2017,0
Powder,10/25/2017,0
Supplement,10/25/2017,0
Tobacco,10/25/2017,0
Nut,10/25/2017,526.506
Instant,10/25/2017,0
Dip,10/26/2017,0
Default,10/26/2017,0
Instant,10/26/2017,0
Not Available,10/26/2017,0
Nut,10/26/2017,406.38
Powder,10/26/2017,0
Supplement,10/26/2017,0
Tobacco,10/26/2017,0
Candy,10/26/2017,0
BreadCrumb,10/26/2017,0
BreadCrumb,10/27/2017,0
Dip,10/27/2017,0
Instant,10/27/2017,0
Not Available,10/27/2017,0
Nut,10/27/2017,306.072
Powder,10/27/2017,0
Supplement,10/27/2017,0
Tobacco,10/27/2017,0
Default,10/27/2017,0
Candy,10/27/2017,0
Candy,10/28/2017,0
Powder,10/28/2017,0
Default,10/28/2017,0
BreadCrumb,10/28/2017,0
Dip,10/28/2017,0
Instant,10/28/2017,0
Tobacco,10/28/2017,0
Supplement,10/28/2017,0
Not Available,10/28/2017,0
Nut,10/28/2017,0
Not Available,10/29/2017,0
Instant,10/29/2017,0
Dip,10/29/2017,0
Default,10/29/2017,0
Candy,10/29/2017,0
BreadCrumb,10/29/2017,0
Tobacco,10/29/2017,0
Nut,10/29/2017,1596
Supplement,10/29/2017,0
Powder,10/29/2017,0
Supplement,10/30/2017,126.432
Powder,10/30/2017,0
Nut,10/30/2017,598.728
Not Available,10/30/2017,0
Instant,10/30/2017,0
Dip,10/30/2017,0
Default,10/30/2017,0
Candy,10/30/2017,0
BreadCrumb,10/30/2017,0
Tobacco,10/30/2017,0
Dip,10/31/2017,0
Tobacco,10/31/2017,0
Supplement,10/31/2017,0
Powder,10/31/2017,0
Nut,10/31/2017,510.744
BreadCrumb,10/31/2017,0
Candy,10/31/2017,0
Default,10/31/2017,0
Not Available,10/31/2017,0
Instant,10/31/2017,0
Not Available,11/1/2017,0
Instant,11/1/2017,0
Supplement,11/1/2017,57.024
Default,11/1/2017,0
Candy,11/1/2017,0
BreadCrumb,11/1/2017,351.4
Dip,11/1/2017,0
Tobacco,11/1/2017,0
Nut,11/1/2017,2135.692
Powder,11/1/2017,0
BreadCrumb,11/2/2017,0
Candy,11/2/2017,0
Default,11/2/2017,0
Dip,11/2/2017,0
Not Available,11/2/2017,0
Nut,11/2/2017,330.608
Powder,11/2/2017,0
Supplement,11/2/2017,317.024
Tobacco,11/2/2017,0
Instant,11/2/2017,0
Supplement,11/3/2017,0
Nut,11/3/2017,635.6
Not Available,11/3/2017,0
Instant,11/3/2017,0
Dip,11/3/2017,0
Tobacco,11/3/2017,0
Default,11/3/2017,0
Candy,11/3/2017,0
BreadCrumb,11/3/2017,0
Powder,11/3/2017,0
BreadCrumb,11/4/2017,0
Powder,11/4/2017,0
Nut,11/4/2017,336.804
Not Available,11/4/2017,0
Instant,11/4/2017,0
Dip,11/4/2017,0
Default,11/4/2017,0
Candy,11/4/2017,0
Tobacco,11/4/2017,0
Supplement,11/4/2017,0
Powder,11/5/2017,0
Nut,11/5/2017,0
BreadCrumb,11/5/2017,0
Candy,11/5/2017,0
Default,11/5/2017,0
Dip,11/5/2017,0
Instant,11/5/2017,0
Not Available,11/5/2017,0
Tobacco,11/5/2017,0
Supplement,11/5/2017,0
Powder,11/6/2017,0
Nut,11/6/2017,2495.568
Not Available,11/6/2017,0
Instant,11/6/2017,0
Tobacco,11/6/2017,0
Default,11/6/2017,0
Candy,11/6/2017,0
BreadCrumb,11/6/2017,0
Supplement,11/6/2017,0
Dip,11/6/2017,0
Nut,11/7/2017,796.944
Supplement,11/7/2017,0
Not Available,11/7/2017,0
Powder,11/7/2017,0
Instant,11/7/2017,0
Tobacco,11/7/2017,0
Default,11/7/2017,0
Candy,11/7/2017,0
BreadCrumb,11/7/2017,0
Dip,11/7/2017,0
Tobacco,11/8/2017,0
Supplement,11/8/2017,0
Powder,11/8/2017,0
Nut,11/8/2017,267.696
Not Available,11/8/2017,0
Dip,11/8/2017,0
Default,11/8/2017,0
Candy,11/8/2017,0
BreadCrumb,11/8/2017,0
Instant,11/8/2017,0
Nut,11/9/2017,502.052
Supplement,11/9/2017,0
Powder,11/9/2017,0
Tobacco,11/9/2017,0
Not Available,11/9/2017,0
Default,11/9/2017,0
Dip,11/9/2017,0
Candy,11/9/2017,0
BreadCrumb,11/9/2017,0
Instant,11/9/2017,0
Supplement,11/10/2017,0
BreadCrumb,11/10/2017,0
Candy,11/10/2017,0
Default,11/10/2017,0
Dip,11/10/2017,0
Instant,11/10/2017,0
Nut,11/10/2017,2107.368
Powder,11/10/2017,0
Tobacco,11/10/2017,0
Not Available,11/10/2017,0
Tobacco,11/11/2017,0
Instant,11/11/2017,0
Dip,11/11/2017,0
Default,11/11/2017,0
Candy,11/11/2017,0
BreadCrumb,11/11/2017,0
Powder,11/11/2017,0
Supplement,11/11/2017,0
Not Available,11/11/2017,0
Nut,11/11/2017,450.528
Default,11/12/2017,0
Dip,11/12/2017,0
Instant,11/12/2017,0
Not Available,11/12/2017,0
Nut,11/12/2017,545.532
Supplement,11/12/2017,0
Tobacco,11/12/2017,0
Candy,11/12/2017,0
Powder,11/12/2017,0
BreadCrumb,11/12/2017,0
BreadCrumb,11/13/2017,0
Tobacco,11/13/2017,0
Supplement,11/13/2017,0
Powder,11/13/2017,0
Nut,11/13/2017,830.286
Not Available,11/13/2017,0
Instant,11/13/2017,0
Dip,11/13/2017,0
Default,11/13/2017,0
Candy,11/13/2017,0
BreadCrumb,11/14/2017,0
Instant,11/14/2017,0
Not Available,11/14/2017,0
Dip,11/14/2017,0
Tobacco,11/14/2017,0
Supplement,11/14/2017,110.16
Powder,11/14/2017,0
Candy,11/14/2017,0
Nut,11/14/2017,941.3
Default,11/14/2017,0
Dip,11/15/2017,0
Default,11/15/2017,0
Candy,11/15/2017,0
BreadCrumb,11/15/2017,86.24
Instant,11/15/2017,0
Nut,11/15/2017,1109.388
Supplement,11/15/2017,46.08
Tobacco,11/15/2017,0
Not Available,11/15/2017,7.2
Powder,11/15/2017,0
BreadCrumb,11/16/2017,0
Candy,11/16/2017,0
Default,11/16/2017,0
Instant,11/16/2017,0
Not Available,11/16/2017,0
Nut,11/16/2017,2135.18
Powder,11/16/2017,0
Supplement,11/16/2017,15.984
Tobacco,11/16/2017,0
Dip,11/16/2017,0
Tobacco,11/17/2017,0
Instant,11/17/2017,0
Dip,11/17/2017,0
Default,11/17/2017,0
Candy,11/17/2017,0
BreadCrumb,11/17/2017,0
Powder,11/17/2017,0
Supplement,11/17/2017,0
Not Available,11/17/2017,0
Nut,11/17/2017,493.004
Default,11/18/2017,0
Dip,11/18/2017,0
Instant,11/18/2017,0
Not Available,11/18/2017,0
Powder,11/18/2017,0
Supplement,11/18/2017,0
Tobacco,11/18/2017,0
Candy,11/18/2017,0
BreadCrumb,11/18/2017,0
Nut,11/18/2017,406.536
Tobacco,11/19/2017,0
Supplement,11/19/2017,0
Powder,11/19/2017,0
Nut,11/19/2017,1983.036
Not Available,11/19/2017,0
Instant,11/19/2017,0
Dip,11/19/2017,0
Default,11/19/2017,0
Candy,11/19/2017,0
BreadCrumb,11/19/2017,0
Dip,11/20/2017,0
BreadCrumb,11/20/2017,0
Candy,11/20/2017,0
Tobacco,11/20/2017,0
Supplement,11/20/2017,0
Powder,11/20/2017,0
Nut,11/20/2017,2199.72
Not Available,11/20/2017,0
Instant,11/20/2017,0
Default,11/20/2017,0
Candy,11/21/2017,0
BreadCrumb,11/21/2017,0
Default,11/21/2017,0
Nut,11/21/2017,683.592
Not Available,11/21/2017,0
Tobacco,11/21/2017,0
Supplement,11/21/2017,0
Powder,11/21/2017,0
Dip,11/21/2017,0
Instant,11/21/2017,0
Powder,11/22/2017,0
Nut,11/22/2017,642.968
Instant,11/22/2017,0
Dip,11/22/2017,0
Default,11/22/2017,0
Candy,11/22/2017,0
BreadCrumb,11/22/2017,0
Not Available,11/22/2017,0
Supplement,11/22/2017,0
Tobacco,11/22/2017,0
Supplement,11/23/2017,0
Powder,11/23/2017,0
Tobacco,11/23/2017,0
Nut,11/23/2017,0
Not Available,11/23/2017,0
Instant,11/23/2017,0
Dip,11/23/2017,0
Default,11/23/2017,0
Candy,11/23/2017,0
BreadCrumb,11/23/2017,0
Supplement,11/24/2017,0
Tobacco,11/24/2017,0
Powder,11/24/2017,0
BreadCrumb,11/24/2017,0
Candy,11/24/2017,0
Default,11/24/2017,0
Dip,11/24/2017,0
Instant,11/24/2017,0
Not Available,11/24/2017,0
Nut,11/24/2017,0
Tobacco,11/25/2017,0
Powder,11/25/2017,0
Nut,11/25/2017,0
Not Available,11/25/2017,0
Supplement,11/25/2017,0
Dip,11/25/2017,0
Default,11/25/2017,0
Candy,11/25/2017,0
BreadCrumb,11/25/2017,0
Instant,11/25/2017,0
Tobacco,11/26/2017,0
Supplement,11/26/2017,0
Powder,11/26/2017,0
Nut,11/26/2017,0
Not Available,11/26/2017,0
Instant,11/26/2017,0
Default,11/26/2017,0
Candy,11/26/2017,0
BreadCrumb,11/26/2017,0
Dip,11/26/2017,0
Nut,11/27/2017,1200.924
Tobacco,11/27/2017,0
Supplement,11/27/2017,0
Powder,11/27/2017,0
Not Available,11/27/2017,0
BreadCrumb,11/27/2017,0
Dip,11/27/2017,0
Default,11/27/2017,0
Candy,11/27/2017,0
Instant,11/27/2017,0
Tobacco,11/28/2017,0
Supplement,11/28/2017,0
Nut,11/28/2017,614.562
Not Available,11/28/2017,0
Powder,11/28/2017,11.664
Dip,11/28/2017,0
Default,11/28/2017,0
Candy,11/28/2017,0
BreadCrumb,11/28/2017,0
Instant,11/28/2017,0
Supplement,11/29/2017,0
Candy,11/29/2017,0
Default,11/29/2017,0
Dip,11/29/2017,0
Instant,11/29/2017,0
Not Available,11/29/2017,0
Nut,11/29/2017,1958.7
Powder,11/29/2017,0
Tobacco,11/29/2017,0
BreadCrumb,11/29/2017,0
Tobacco,11/30/2017,0
BreadCrumb,11/30/2017,0
Candy,11/30/2017,0
Default,11/30/2017,0
Dip,11/30/2017,0
Instant,11/30/2017,0
Not Available,11/30/2017,0
Nut,11/30/2017,701.508
Powder,11/30/2017,53.136
Supplement,11/30/2017,0
Powder,12/1/2017,5
Nut,12/1/2017,1960.104
Not Available,12/1/2017,0
Instant,12/1/2017,0
Candy,12/1/2017,0
Default,12/1/2017,0
BreadCrumb,12/1/2017,0
Supplement,12/1/2017,57.024
Dip,12/1/2017,0
Tobacco,12/1/2017,0
Nut,12/2/2017,407.472
Tobacco,12/2/2017,0
Not Available,12/2/2017,0
Powder,12/2/2017,0
Instant,12/2/2017,0
Supplement,12/2/2017,0
Default,12/2/2017,0
Candy,12/2/2017,0
BreadCrumb,12/2/2017,0
Dip,12/2/2017,0
Tobacco,12/3/2017,0
Supplement,12/3/2017,0
Powder,12/3/2017,0
Nut,12/3/2017,251.16
Not Available,12/3/2017,0
Dip,12/3/2017,0
Default,12/3/2017,0
Candy,12/3/2017,0
BreadCrumb,12/3/2017,0
Instant,12/3/2017,0
Nut,12/4/2017,621.036
Supplement,12/4/2017,0
Powder,12/4/2017,0
Tobacco,12/4/2017,0
Not Available,12/4/2017,0
Default,12/4/2017,0
Dip,12/4/2017,0
Candy,12/4/2017,0
BreadCrumb,12/4/2017,0
Instant,12/4/2017,0
Powder,12/5/2017,0
BreadCrumb,12/5/2017,0
Candy,12/5/2017,0
Default,12/5/2017,0
Dip,12/5/2017,0
Instant,12/5/2017,0
Not Available,12/5/2017,0
Nut,12/5/2017,2463.704
Tobacco,12/5/2017,0
Supplement,12/5/2017,29.808
Candy,12/6/2017,0
Tobacco,12/6/2017,0
Supplement,12/6/2017,140
Powder,12/6/2017,0
Nut,12/6/2017,669.764
BreadCrumb,12/6/2017,0
Instant,12/6/2017,0
